KIC	consensus	evol-1	evol-2	evol-3	evol-4	spectroscopic
10932336	RGB	RGB	RC	RGB	RGB	RGB(S)
10932891	RC	RC	RC	RC	RC	RC(S)
10933244	U	RC	RC	RGB	U	RC(S)
10933384	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
10933748	U	U	RGB	RC	U	RC(S)
10933775	RGB	RGB	RGB	RGB	RGB	UpperRGB
10934588	RC	RC	RC	RC	RC	RC(S)
10934758	RC	RC	RC	RC	RC	RC(S)
10934929	RC	RC	RC	RC	RC	RC(S)
10935377	RGB	RGB	RGB	RGB	RGB	RGB(S)
10935753	RC	RC	RC	RC	RC	RC(S)
10935853	2CL	RC	RC	RGB	2CL	RGB(S)
10936814	RC	RC	RC	RC	RC	RC(S)
10936833	RC	RC	RC	RC	RC	RC(S)
10936984	RGB	RGB	RGB	RGB	RGB	RGB(S)
10937322	RC	RC	RC	RC	RC	RC(S)
10937597	RC	RC	RC	RC	RC	RC(S)
10937672	U	RGB	RC	RC	RGB	RC(S)
10937722	RGB	RGB	RGB	RGB	U	RGB(S)
10937936	RC	RC	RC	RC	RC	RC(S)
10937954	RC/U	U	RC	RC	U	RC(S)
10938167	RC	RC	RC	RC	RC	RC(S)
10960400	RGB	RGB	RGB	RGB	RGB	RGB(S)
10960798	RGB	RGB	RGB	RGB	RGB	RGB(S)
10961390	U	RC	RC	RGB	U	RC(S)
10962775	RC	RC	RC	RC	RC	RC(S)
10964584	RC	RC	RGB	RC	RC	RC(S)
10965536	RGB	RGB	RGB	RGB	U	RGB(S)
10966634	RGB	RGB	RGB	RGB	RGB	RGB(S)
10966950	RC	RC	RC	RC	RC	RC(S)
10971893	RC	RC	RC	RC	RC	RC(S)
10972288	RGB	RGB	RGB	RGB	RGB	RGB(S)
10972858	RGB	RGB	RGB	RGB	U	RGB(S)
10973397	RGB	check	RGB	RGB	RGB	RGB(S)
10973854	RGB	RGB	RGB	RGB	U	RGB(S)
10974202	RC	RC	RC	RC	RC	RC(S)
10974984	RC	RC	RC	RC	RC	RC(S)
10975126	RC	RC	RC	RC	RC	RC(S)
10977040	RC/2CL	RC	RC	2CL	RC	RC(S)
10977146	RGB	RGB	RGB	RGB	RGB	RGB(S)
10977629	RC	RC	RC	RC	RC	RC(S)
10977979	RGB	RGB	RGB	RGB	RGB	RGB(S)
10978085	RC	RC	RC	RC	RGB	RC(S)
10978509	RC	RC	RC	RC	RC	RGB(S)
10978581	RGB	RGB	RGB	RGB	RGB	RGB(S)
10978646	U	U	RC	2CL	RGB	RC(S)
10978699	RGB	RGB	RGB	RGB	RGB	RGB(S)
10978857	RC	RC	RC	RC	RC	RC(S)
10979181	RGB/AGB	U	RC	AGB	RGB	UpperRGB
10979258	RGB	RGB	RGB	RGB	U	RGB(S)
10979742	RGB	RGB	RC	RGB	RGB	RGB(S)
10983401	2CL	RC	RC	2CL	2CL	RC(S)
10988708	RC	RC	RC	RC	RC	RC(S)
10988898	RC	RC	RC	RC	RC	RC(S)
10989210	U	RGB	RC	RC	U	RC(S)
10989954	RGB	RGB	RC	RGB	RGB	RGB(S)
10989961	RGB	RGB	RGB	RGB	RGB	RGB(S)
10990113	RGB	RGB	RGB	RGB	U	RGB(S)
10990243	RC	RC	RC	RC	RC	RC(S)
10990704	RC	RC	RC	RC	RC	RC(S)
10991271	2CL	RC	RC	2CL	2CL	RC(S)
10991398	RC	RC	RC	RC	RC	RC(S)
10991673	RGB	RGB	RGB	RGB	U	RGB(S)
10991798	RGB	RGB	RC	RGB	RGB	RGB(S)
10992126	RGB	RGB	RGB	RGB	RGB	UpperRGB
10992345	RGB	RGB	RGB	RGB	RGB	RGB(S)
10992390	RGB	RGB	RGB	RGB	RGB	UpperRGB
10992711	RGB	RGB	RGB	RGB	U	RGB(S)
11013471	RGB	RGB	RGB	RGB	RGB	RGB(S)
11014721	RGB	RGB	RGB	RGB	RGB	RGB(S)
11015261	RC/2CL	RC	RC	2CL	RGB	RC(S)
11015392	RGB	RGB	RGB	RGB	U	RGB(S)
11017831	RGB	RGB	RGB	RGB	U	RGB(S)
11018481	RGB	check	RGB	RGB	RGB	UpperRGB
11018710	RGB	RGB	RGB	RGB	RGB	RGB(S)
11018922	RC	RC	RC	RC	RC	RC(S)
11019452	RGB	RGB	RGB	RGB	RGB	RGB(S)
11019954	RC	RC	RC	RC	RC	RC(S)
11020211	RGB	RGB	RGB	RGB	RGB	RGB(S)
11020885	RC	RC	?	RC	U	RC(S)
11026184	RC/2CL	RC	RC	RC	2CL	RC(S)
11026472	RGB	U	RC	RGB	RGB	RGB(S)
11026973	RC	RC	RC	RC	RGB	RC(S)
11027005	RC/2CL	RC	RC	2CL	RC	RC(S)
11027337	RGB	RGB	RGB	RGB	U	RGB(S)
11028372	RGB	RGB	RGB	RGB	RGB	RGB(S)
11028575	RC	RC	RC	RC	RC	RC(S)
11028826	RGB	RGB	RGB	RGB	RGB	notDone
11029151	RC	RC	RC	RC	RC	RC(S)
11029396	RC	RC	RC	RC	RC	RC(S)
11029423	RGB	RGB	RGB	RGB	RGB	RGB(S)
11029591	RC	RC	RC	RC	RC	RGB(S)
11030524	RGB	RGB	RGB	RGB	RGB	RGB(S)
11031040	RC/U	U	RC	RC	U	RC(S)
11031856	RC	RC	RC	RC	RC	RC(S)
11032660	RGB	RC	RGB	RGB	RGB	RC(S)
11033153	RGB	RGB	RC	RGB	RGB	RGB(S)
11033302	RC	RC	RC	RC	RC	RC(S)
11033569	RGB	RGB	RGB	RGB	RGB	RGB(S)
11033882	RGB	RGB	RGB	RGB	RGB	RGB(S)
11036477	RGB	RGB	RC	RGB	RGB	RGB(S)
11037219	U	RGB	RC	2CL	U	RGB(S)
11037290	RC	RC	RC	RC	U	RC(S)
11037923	RC	RC	RC	RC	RGB	RC(S)
11038023	U	RC	RGB	U	U	RC(S)
11038809	U	RGB	RGB	RGB	U	RGB(S)
11042262	RC	RC	RC	RC	RC	RC(S)
11042388	RGB	RGB	RGB	RGB	RGB	UpperRGB
11042658	RGB	RGB	RGB	RGB	U	RGB(S)
11043208	RGB	RGB	RGB	RGB	RGB	RGB(S)
11043690	RC	RC	?	U	RC	RC(S)
11043770	U	RGB	RGB	RGB	U	RGB(S)
11043806	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11043820	RGB	RGB	RGB	RGB	RGB	RGB(S)
11043872	RC	RC	RC	U	RC	RC(S)
11043882	RC	RC	RC	RC	RC	RC(S)
11044315	2CL	RC	RC	2CL	2CL	RC(S)
11044668	RGB	RGB	RGB	RGB	RGB	RGB(S)
11045572	RGB	RGB	RC	RGB	RGB	RGB(S)
11045769	RGB	RGB	RGB	RGB	RGB	RGB(S)
11046644	RC	RC	RC	RC	RC	RC(S)
11046830	RGB	RGB	RGB	RGB	RGB	RGB(S)
11046878	RC	RC	RC	RC	RC	RC(S)
11068380	RGB	RGB	RGB	RGB	RGB	RGB(S)
11072164	U	RGB	RC	U	RC	RC(S)
11072470	RC	RC	RC	RC	RC	RC(S)
11072852	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11073377	RGB	U	RGB	RGB	RGB	RGB(S)
11073623	RC/U	U	RC	RC	U	RC(S)
11074543	RGB	RGB	RGB	RGB	RGB	RGB(S)
11075808	RGB	RGB	RC	RGB	U	RGB(S)
11075908	RC	RC	RC	RC	RC	RC(S)
11076239	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11080639	RGB	RGB	RGB	RGB	RGB	RGB(S)
11080937	U	RC	RC	AGB	RGB	RC(S)
11081517	RC	RC	RC	RC	RC	RC(S)
11081810	RC	RC	RC	RGB	RC	RC(S)
11081838	RC	RC	RC	RC	RC	RC(S)
11083319	RC/U	U	RC	RC	U	RC(S)
11083613	RGB	RGB	RGB	RGB	RGB	RGB(S)
11083701	RC	RC	RC	RC	RC	RC(S)
11084022	RGB	RGB	RGB	RGB	U	RGB(S)
11084086	RC	RC	RC	RC	RC	RC(S)
11084620	RC	RC	RC	RC	RGB	RC(S)
11085766	RGB	RGB	RGB	RGB	RGB	RGB(S)
11085809	RC	RC	RC	RC	U	RC(S)
11086673	RGB	RGB	RC	RGB	RGB	RGB(S)
11086949	RGB	RGB	RGB	RGB	RGB	RGB(S)
11087103	RGB	RGB	RGB	RGB	RGB	RGB(S)
11087371	RGB	RGB	RGB	RGB	RGB	RGB(S)
11087963	RC	RC	RC	RC	RC	RC(S)
11090395	RC	RC	RC	RC	RC	RC(S)
11090673	RC	RC	RC	U	RC	RC(S)
11090674	RGB	RGB	RGB	RGB	RGB	RGB(S)
11091260	RGB	RGB	RGB	RGB	RGB	RGB(S)
11091445	RGB	RGB	RGB	RGB	RGB	RGB(S)
11097136	2CL	RC	RC	2CL	2CL	RC(S)
11097853	RGB	RGB	RC	RGB	U	RGB(S)
11098753	RGB	RGB	RGB	RGB	U	RGB(S)
11098995	RC	RC	RC	RC	RC	RC(S)
11099144	RGB	RGB	RC	RGB	RGB	RGB(S)
11099193	RGB	RGB	RGB	RGB	RGB	RGB(S)
11099737	RC	RC	RC	RC	RC	RC(S)
11121489	RGB	RGB	RGB	RGB	U	UpperRGB
11121968	RGB	RGB	RGB	RGB	RGB	RGB(S)
11124920	RGB	RGB	RGB	RGB	U	RGB(S)
11125699	RGB	RGB	RGB	RGB	RGB	RGB(S)
11126471	RC	RC	RC	RC	RC	RC(S)
11126517	RGB	RGB	RGB	RGB	RGB	RGB(S)
11126673	RGB	RGB	RGB	RGB	RGB	RGB(S)
11127105	RGB	RGB	RGB	RGB	RGB	RGB(S)
11127981	RGB	RGB	RGB	RGB	RGB	RGB(S)
11128910	RC	RC	RC	RC	RC	RC(S)
11129480	RC	RC	RC	RC	RC	RC(S)
11129788	RC	RC	RC	RC	RC	RC(S)
11129945	RC	RC	RC	RC	RC	RC(S)
11133758	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11133969	RC	RC	RGB	RC	RC	RGB(S)
11134530	RGB	RGB	RGB	RGB	RGB	UpperRGB
11134608	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11135168	RC	RC	RC	RC	RC	RC(S)
11135286	RC	RC	RC	RC	RC	RC(S)
11135910	RGB	RGB	RGB	RGB	U	RGB(S)
11136049	RGB	RGB	RGB	RGB	RGB	RGB(S)
11136139	RGB	RGB	RGB	RGB	U	RGB(S)
11136338	RC	RC	RC	RC	RC	RC(S)
11136578	RGB	RGB	RC	RGB	RGB	RGB(S)
11136690	AGB/U	U	RGB	AGB	U	RC(S)
11136854	U	RGB	RC	U	2CL	RC(S)
11138542	RGB/AGB	U	RGB	AGB	RGB	notDone
11139884	RGB	RGB	RGB	RGB	RGB	RGB(S)
11140831	RC	RC	RC	RC	RC	RC(S)
11140834	RGB	RGB	RGB	RGB	RGB	RGB(S)
11141358	RC	RC	RC	RC	RC	RC(S)
11145563	RC	RC	RC	RC	RC	RC(S)
11145672	U	RC	RC	U	RGB	RC(S)
11146152	RC	RC	RC	RC	U	RGB(S)
11146230	U	RC	RC	U	U	RC(S)
11146260	RGB	RGB	RC	RGB	U	RC(S)
11146647	RGB	RGB	?	RGB	U	notDone
11147333	RGB	RGB	RGB	RGB	RGB	RGB(S)
11147596	RGB	RGB	RGB	RGB	RGB	RGB(S)
11147785	RGB	RGB	RGB	RGB	RGB	RGB(S)
11152075	RC	RC	RC	RC	RC	RC(S)
11152281	RC	RC	RC	RC	RC	RC(S)
11152312	RC	RC	RC	RC	RC	RC(S)
11152753	RC	RC	RC	RC	RC	RGB(S)
11152823	RC/U	U	RC	RC	U	RC(S)
11152894	RC	RC	RC	RC	RC	RC(S)
11153026	RC	RC	RC	RC	RC	RC(S)
11175619	RC	RC	RGB	RC	RC	RC(S)
11177727	RGB	RGB	RGB	RGB	U	RGB(S)
11177729	RC	RC	RC	U	RC	RC(S)
11180468	RGB	RGB	RC	RGB	U	RGB(S)
11180779	RGB	RGB	RC	RGB	RGB	RGB(S)
11180994	RGB	RGB	RC	RGB	RGB	RGB(S)
11181828	RGB	RGB	RGB	RC	RGB	RGB(S)
11181891	RC	RC	RC	RC	RC	RC(S)
11182706	RGB	RGB	RGB	RGB	U	RGB(S)
11183305	RGB	RGB	RGB	RGB	RGB	UpperRGB
11188067	RC	RC	RC	RC	RC	RGB(S)
11188192	RGB	RGB	RGB	RGB	RGB	RGB(S)
11188479	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11189239	RGB	RGB	RGB	RGB	RGB	RGB(S)
11189432	RGB	RGB	RGB	RGB	RGB	RGB(S)
11189648	RC	RC	RC	RC	RC	RC(S)
11190108	RGB	RGB	RGB	RGB	RGB	RGB(S)
11190322	RGB	RGB	RGB	RGB	RGB	RGB(S)
11190431	RGB	RGB	RGB	RGB	RGB	UpperRGB
11190768	RGB	RGB	RGB	RGB	U	RGB(S)
11191444	U	RGB	RGB	U	U	RGB(S)
11191557	2CL	RC	RC	2CL	2CL	RC(S)
11192141	RGB	RGB	RGB	RGB	RGB	UpperRGB
11193975	RGB	RGB	RGB	RGB	U	RGB(S)
11196317	RGB	RGB	RGB	RGB	U	RGB(S)
11196963	U	RC	RGB	RGB	U	RGB(S)
11197101	RC	RC	RC	RC	RC	RC(S)
11197457	RC	RC	RC	RC	RC	RC(S)
11198005	RGB	RGB	RC	RGB	RGB	RGB(S)
11199046	RGB	RGB	RGB	RGB	RGB	RGB(S)
11199105	RC	RC	RC	RC	U	RC(S)
11199150	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11199783	RC	RC	RC	RC	RC	RC(S)
11200573	RC	RC	RC	RC	RC	RC(S)
11204531	RGB	RGB	RGB	RGB	U	RGB(S)
11228549	RGB	RGB	RGB	RGB	RGB	RGB(S)
11230630	RC	RC	RC	RC	RC	RC(S)
11230715	RGB	RGB	RGB	RGB	RGB	RGB(S)
11231255	RGB	RGB	RGB	RGB	RGB	RGB(S)
11231549	RGB	RGB	RGB	RGB	U	RGB(S)
11231584	RC	RC	RC	RC	U	RC(S)
11232325	RGB	RGB	RGB	RGB	RGB	RGB(S)
11234533	RC	RC	RC	RC	RC	RC(S)
11234625	RC	RC	RC	RC	RC	RC(S)
11234897	U	U	RC	U	RGB	RC(S)
11235008	RC	RC	RC	RC	RC	RC(S)
11235573	RGB	RGB	RGB	RGB	RGB	UpperRGB
11235672	2CL	RC	RC	2CL	2CL	RC(S)
11235816	RC	RC	RC	RC	RC	RC(S)
11236571	RGB	RGB	RGB	RGB	RGB	RGB(S)
11241473	RGB	RGB	RGB	RGB	RGB	RGB(S)
11241658	RGB	RGB	RGB	RGB	RGB	RGB(S)
11241927	RGB	RGB	RGB	RGB	RGB	RGB(S)
11242268	U	U	RC	U	RC	RC(S)
11242689	RGB	RGB	RGB	RGB	RGB	RGB(S)
11242934	RC	RC	RC	RC	RC	RC(S)
11243349	RGB	RGB	RC	RGB	U	RGB(S)
11243761	RGB	RGB	RGB	RGB	RGB	UpperRGB
11244855	RC	RC	RC	RC	RC	RC(S)
11244968	RGB	RGB	RGB	RGB	RGB	RC(S)
11245234	RC	RC	RC	RC	RC	RC(S)
11245307	RGB	RGB	RGB	RGB	U	RGB(S)
11245339	RC	RC	RC	RC	RC	RC(S)
11246127	RC	RC	RC	RC	RC	RC(S)
11247049	RC	RC	RC	RC	RC	RC(S)
11247419	RGB/AGB	U	RC	AGB	RGB	RC(S)
11247648	RGB	RGB	RGB	RGB	U	RGB(S)
11249981	RGB	RGB	RC	RGB	RGB	RGB(S)
11250139	RGB	RGB	RGB	RGB	RGB	RGB(S)
11250152	RGB	RGB	RGB	RGB	U	RGB(S)
11250341	RGB	RGB	RGB	RGB	RGB	RGB(S)
11250488	RGB	RGB	RC	RGB	RGB	RGB(S)
11250788	U	?	?	U	U	RGB(S)
11251077	RGB	RGB	RC	RGB	RGB	RGB(S)
11251096	RGB	RGB	RGB	RGB	U	RGB(S)
11251136	U	RGB	RC	RC	RGB	RGB(S)
11251546	RGB	RGB	RGB	RGB	RGB	RGB(S)
11251622	RGB	RGB	RGB	2CL	RGB	RGB(S)
11251837	RC/U	U	RC	RC	U	RC(S)
11252233	RC	RC	RC	RC	RC	RC(S)
11252437	RC	RC	RC	RC	RC	RC(S)
11252706	RC	RC	RC	RC	RC	RC(S)
11253076	RC	RC	RC	RC	RC	RC(S)
11284131	RC	RC	RC	RC	RC	RC(S)
11284760	RC	RC	RC	RC	RC	RC(S)
11284798	RGB	RGB	RGB	RGB	RGB	UpperRGB
11285650	RGB	RGB	RGB	RGB	RGB	RGB(S)
11287012	RGB	RGB	RGB	RGB	RGB	RGB(S)
11287679	RC	RC	RC	RC	RC	RC(S)
11287896	RC	RC	RC	RC	RC	RC(S)
11287936	RGB	RGB	RGB	RGB	RGB	RGB(S)
11287949	RGB	RGB	RC	RGB	RGB	RGB(S)
11288779	RGB	RGB	RGB	RGB	RGB	UpperRGB
11288888	RGB	RGB	RGB	RGB	RGB	RGB(S)
11289128	RC	RC	RC	RC	RC	RC(S)
11289335	RC	RC	RC	RC	RC	RC(S)
11289515	U	RC	RC	U	U	RC(S)
11289675	RGB	RGB	RGB	RGB	U	RGB(S)
11289759	RC	RC	RC	RC	RC	RC(S)
11289822	RGB	RGB	RGB	RGB	RGB	RGB(S)
11289990	RC	RC	RC	RC	RC	RC(S)
11293804	RGB	RGB	RGB	RGB	U	RGB(S)
11294218	RGB	RGB	RGB	RGB	RGB	UpperRGB
11294409	RC	RC	RC	RC	RC	RC(S)
11295008	RGB	RGB	RGB	RGB	RGB	UpperRGB
11295350	RC	RC	RC	RC	U	RC(S)
11295720	RGB	RGB	RC	RGB	RGB	RGB(S)
11295851	2CL	RC	RC	RGB	2CL	RC(S)
11296084	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11296211	RGB	RGB	RGB	RGB	RC	RGB(S)
11296805	RC	RC	RC	RC	RC	RC(S)
11297585	U	check	RC	U	RGB	RC(S)
11298371	RC	RC	RC	RC	RC	RC(S)
11298561	RC	RC	RC	RC	RC	RC(S)
11298714	RGB	RGB	RGB	RGB	RGB	RGB(S)
11298776	RGB	RGB	RGB	RGB	RC	RGB(S)
11298877	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11299484	RGB	RGB	RGB	RGB	RGB	RGB(S)
11299667	RGB	RGB	RGB	RGB	RGB	RGB(S)
11299941	RC	RC	RC	RC	RC	RC(S)
11302791	RC	RC	RC	RC	RC	RC(S)
11303425	RGB	RGB	RGB	RGB	RGB	RGB(S)
11304421	RGB	RGB	RGB	RGB	RGB	UpperRGB
11305250	2CL	RC	RC	2CL	2CL	RGB(S)
11305377	RGB/AGB	U	RGB	AGB	RGB	UpperRGB
11305448	RC	RC	RGB	RC	RC	RC(S)
11305776	RGB	RGB	RGB	RGB	RGB	RGB(S)
11305937	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11307599	RC	RC	RC	RC	RC	RC(S)
11307875	U	?	?	U	U	RGB(S)
11308295	RGB	RGB	RGB	RGB	RGB	RGB(S)
11308660	RC	RC	RC	RC	RC	RC(S)
11308784	RGB	RGB	RGB	RGB	RGB	RGB(S)
11309182	RGB	RGB	RGB	RGB	RGB	RGB(S)
11309403	RGB	RGB	RGB	RGB	RGB	RGB(S)
11336656	RGB	RGB	RC	RGB	U	RC(S)
11337714	RC	RC	RC	RC	RC	RC(S)
11337843	RGB	RGB	RGB	RGB	RGB	RC(S)
11337883	RGB	RGB	RGB	RGB	U	RGB(S)
11338267	RC	RC	RC	RC	RC	RC(S)
11339000	RC	RC	RC	RC	RC	RC(S)
11339247	RGB/AGB	RGB	RGB	AGB	RGB	UpperRGB
11341723	RC	RC	RC	RC	RC	RGB(S)
11342308	RGB	RGB	RC	RGB	RGB	RGB(S)
11342694	RGB	RGB	RC	RGB	RGB	RGB(S)
11342804	RGB	RGB	RGB	RGB	RGB	RC(S)
11348417	RGB	RGB	RGB	RGB	RGB	RGB(S)
11349014	RC	RC	RGB	RC	RC	RC(S)
11349180	RGB	RGB	RGB	RGB	RGB	RGB(S)
11349490	RGB	RGB	RGB	RGB	RGB	RGB(S)
11350634	U	?	?	RGB	U	RGB(S)
11350954	RGB/AGB	RGB	RGB	AGB	RGB	RC(S)
11351140	RC	RC	RC	RC	RC	RC(S)
11351480	RGB	RGB	RGB	RGB	U	RGB(S)
11351748	U	?	RGB	RGB	U	RGB(S)
11352644	RGB/AGB	check	RGB	AGB	RGB	RC(S)
11352756	RC	RC	RC	RC	RC	RC(S)
11353223	RGB	RGB	RGB	RGB	RGB	RGB(S)
11353313	RGB	RGB	RGB	RGB	RGB	RGB(S)
11355933	RC	RC	RC	RC	RC	RC(S)
11356839	RGB	RGB	RGB	RGB	RGB	UpperRGB
11357004	RGB	RGB	RGB	RGB	RGB	RGB(S)
11357686	RGB	RGB	RGB	RGB	RGB	RGB(S)
11357931	RC	RC	RC	RC	RC	RC(S)
11358607	RC	RC	RC	RC	U	RC(S)
11358669	RGB	RGB	RC	RGB	RGB	RGB(S)
11358698	RGB	RGB	RGB	RGB	RGB	RGB(S)
11358755	RGB	RGB	RGB	RGB	U	RGB(S)
11358810	RC	RC	RC	RC	RC	RC(S)
11359175	RC	RC	RC	RC	RC	RC(S)
11360886	U	RGB	RC	RC	U	RC(S)
11361055	RGB/AGB	check	RGB	AGB	RGB	RC(S)
11361765	RGB	RGB	RGB	RGB	RGB	RGB(S)
11362947	2CL	RC	RC	2CL	2CL	RC(S)
11391047	RGB	RGB	RGB	RGB	RGB	RGB(S)
11391391	U	RGB	RGB	RGB	U	DWARF
11391496	RGB	RGB	RGB	RGB	RGB	UpperRGB
11391750	RGB	RGB	RC	RGB	RGB	RGB(S)
11394085	RC	RC	RC	RC	RC	RC(S)
11394192	RC	RC	RC	RC	RC	RC(S)
11394497	RGB	RGB	RGB	RGB	RGB	UpperRGB
11394905	RC	RC	RGB	RC	RC	RGB(S)
11395200	RC	RC	RC	RC	RC	RC(S)
11395438	RC	RC	RC	RC	RC	RC(S)
11395816	RC	RC	RC	RC	RC	RC(S)
11400880	RGB	RGB	RC	RGB	RGB	RGB(S)
11401029	RGB	RGB	RGB	RGB	RGB	RGB(S)
11401466	RC	RC	RC	RC	RC	RC(S)
11401925	RGB	RGB	RGB	RGB	RGB	RGB(S)
11402359	RC	RC	RC	RC	RC	RC(S)
11403129	RC/2CL	RC	RC	RC	2CL	RC(S)
11403437	RC	RC	RC	RC	RC	RC(S)
11403918	RGB	RGB	RC	RGB	RGB	RGB(S)
11404925	RC	RC	RC	RC	RC	RC(S)
11407805	RGB	RGB	RC	RGB	RGB	RGB(S)
11408704	RC/U	U	RC	RC	U	RC(S)
11409529	RC	RC	RC	RC	RC	RC(S)
11409827	U	U	RC	U	RGB	RC(S)
11410217	RGB	RGB	RGB	RGB	U	RGB(S)
11410478	RGB	RGB	RGB	RGB	RGB	RGB(S)
11410549	RC	RC	RC	RC	RC	RC(S)
11410622	RGB	RGB	RGB	RGB	RGB	RGB(S)
11410886	RGB	RGB	RC	RGB	RGB	RGB(S)
11410978	RC	RC	RC	RC	RC	RC(S)
11411163	RGB	RGB	RGB	RGB	RGB	RGB(S)
11412190	RC	RC	RC	RC	RC	RC(S)
11413138	RGB	RGB	RGB	RGB	U	RGB(S)
11413158	RC/2CL	RC	RC	2CL	U	RC(S)
11413393	RGB	RGB	RGB	RGB	RGB	RGB(S)
11414700	RC	RC	RC	RC	RC	RC(S)
11415061	RGB	RGB	RGB	RGB	RGB	UpperRGB
11415370	RC	RC	RC	RC	RC	RC(S)
11415780	RGB	RGB	RC	RGB	RGB	RGB(S)
11415994	RC	RC	RC	RC	RC	RC(S)
11441797	RGB	RGB	RGB	RGB	RGB	RGB(S)
11442227	RC/U	U	RC	RC	U	RC(S)
11442897	RGB	RGB	RGB	RGB	RGB	RGB(S)
11443139	U	check	RGB	RGB	RC	RGB(S)
11443382	RC	RC	RC	RC	RC	RC(S)
11443558	U	U	RGB	U	U	UpperRGB
11444313	RC	RC	RC	RC	RC	RC(S)
11445495	RGB	RGB	RGB	RGB	RGB	RGB(S)
11446151	RC	RC	RC	RC	U	RC(S)
11446280	RGB	RGB	RGB	RGB	RGB	UpperRGB
11446691	RC	RC	RC	RC	RC	RC(S)
11450315	RC	RC	RC	RC	RGB	RC(S)
11453225	RGB	RGB	RC	RGB	RGB	RGB(S)
11453627	RC	RC	RC	RC	RC	RC(S)
11453721	RGB	RGB	RGB	RGB	RGB	RGB(S)
11453905	RGB/AGB	RGB	RGB	AGB	RGB	RGB(S)
11454275	RC	check	RC	RC	RC	notDone
11455176	RC	RC	RC	RC	U	RC(S)
11455925	RC	RC	RC	RC	RC	RC(S)
11456246	RC	RC	RC	RC	RGB	RGB(S)
11456449	RGB	RGB	RGB	RGB	RGB	RGB(S)
11456927	RC	RC	RGB	RC	RC	RC(S)
11457554	RGB	RGB	RGB	RGB	RGB	RGB(S)
11457734	2CL	RC	RC	U	2CL	RC(S)
11460287	RGB	RGB	RGB	RGB	RGB	RGB(S)
11461138	RC	RC	RC	RC	U	RC(S)
11462100	RGB	check	RGB	RGB	RGB	UpperRGB
11462235	RGB	RGB	RC	RGB	RGB	RC(S)
11462629	U	RGB	RC	2CL	U	RC(S)
11462972	RC	RC	RC	RC	RC	RC(S)
11463411	RC/2CL	RC	RC	RC	2CL	RC(S)
11463450	RC	RC	?	RC	RC	RC(S)
11465784	RC	RC	RC	RC	RC	RC(S)
11465942	U	RGB	RC	2CL	U	RC(S)
11466172	RGB	RGB	RGB	RGB	RGB	RGB(S)
11468149	RGB	RGB	RGB	RGB	RGB	RGB(S)
11468340	RC	RC	RC	RC	RC	RC(S)
11494169	RGB	RGB	RGB	RGB	U	RGB(S)
11494312	RC	RC	RC	RC	RC	RC(S)
11495084	RC	RC	RC	RC	RC	RC(S)
11496497	RGB	RGB	RC	RGB	RGB	RGB(S)
11496569	RGB	RGB	RC	RGB	RGB	RGB(S)
11496573	U	?	?	U	RGB	DWARF
11497421	U	check	RC	RC	U	RGB(S)
11498043	RGB	RGB	RGB	RGB	RC	RGB(S)
11498101	RC	RC	RC	RC	U	RC(S)
11498178	RGB	RGB	RGB	RGB	RGB	RGB(S)
11498298	RC	RC	RC	RC	RC	RC(S)
11502092	U	RC	?	RC	RGB	RC(S)
11502538	RC	RC	RC	RC	RC	RC(S)
11502920	RC	U	RC	RC	RC	RC(S)
11505872	RC	RC	RC	RC	RC	RC(S)
11506212	U	RGB	RGB	RC	U	RGB(S)
11508336	RC	RC	RGB	RC	RC	RC(S)
11508970	RC	RC	RC	RC	RC	RC(S)
11509207	RGB	RGB	RGB	RGB	RGB	RGB(S)
11509277	RC	RC	RC	RC	RC	RC(S)
11509608	RGB	RGB	RGB	RGB	U	RGB(S)
11509792	RGB/AGB	RC	RGB	AGB	RGB	RC(S)
11512096	RC	RC	RC	RC	RC	RC(S)
11513798	RGB	RGB	RGB	RGB	RGB	RGB(S)
11514322	RGB	RGB	RC	RGB	RGB	RGB(S)
11515377	RGB	RGB	RGB	RGB	RGB	RGB(S)
11515424	RGB	RGB	RC	RGB	RGB	RGB(S)
11515497	RGB	RGB	RGB	RGB	RGB	RGB(S)
11517291	RGB	RGB	RGB	RGB	RGB	UpperRGB
11517524	RGB	RGB	RC	RGB	RGB	RGB(S)
11518492	RGB	RGB	RC	RGB	RGB	RGB(S)
11518690	RC	RC	RC	RC	RC	RC(S)
11519087	U	RGB	RC	2CL	U	RC(S)
11519405	RGB	RGB	RGB	RGB	RGB	RGB(S)
11519450	RGB	RGB	RC	RGB	RGB	RGB(S)
11519735	RGB	RGB	RGB	RGB	RGB	RGB(S)
11519991	2CL	RC	RC	RGB	2CL	RC(S)
11520578	RGB	RGB	RC	RGB	RGB	RGB(S)
